"order_id","customer_id","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","source_traffic","visitors","traffic_date","order_date"
"O0886","C677","Gym","TropicalCleanse","2","90000","0","FreeOngkir","1","10000","0.0","90000.0","0","subscription","2024-12-21",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL,"2025-01-22"
"O0887","C197","Website","GreenJuice","2","90000","0","Diskon20%","1","10000","18000.0","72000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0888","C549","GrabFood","GreenJuice","1","35000","0","FreeOngkir","0","20000","0.0","35000.0","0","none","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-07"
"O0889","C215","GrabFood","TropicalCleanse","3","105000","0","Diskon10%","1","15000","10500.0","94500.0","1","none","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-11"
"O0890","C511","GoFood","GreenJuice","3","120000","0","Diskon10%","1","20000","12000.0","108000.0","0","subscription","2024-12-20",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL,"2025-03-08"
"O0891","C275","GoFood","TropicalCleanse","3","105000","0","Tidak","0","10000","0.0","105000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0892","C406","Website","GreenJuice","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","discount","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-28"
"O0893","C087","GoFood","GreenJuice","1","45000","0","Diskon20%","0","20000","9000.0","36000.0","1","discount","2024-12-10",NULL,NULL,"4","Gak enak",NULL,NULL,NULL,"2025-02-07"
"O0894","C479","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","0","subscription","2024-12-21",NULL,NULL,"5","Botol bocor",NULL,NULL,NULL,"2025-02-25"
"O0895","C368","Website","TropicalCleanse","3","135000","0","Tidak","1","5000","0.0","135000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-11"
"O0896","C122","Website","TropicalCleanse","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-10"
"O0897","C196","Gym","TropicalCleanse","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","1","subscription","2024-11-10",NULL,NULL,"5","Gak enak",NULL,NULL,NULL,"2025-03-19"
"O0898","C414","GrabFood","TropicalCleanse","1","40000","0","FreeTrial","1","20000","0.0","40000.0","0","none","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-21"
"O0899","C234","GrabFood","BerryBoost","2","70000","0","Tidak","1","20000","0.0","70000.0","1","discount","2024-11-21",NULL,NULL,"5","Gak enak",NULL,NULL,NULL,"2025-01-30"
"O0900","C349","Website","BerryBoost","2","90000","0","Diskon10%","1","5000","9000.0","81000.0","0","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-11"
"O0901","C384","GoFood","BerryBoost","2","90000","0","Tidak","1","15000","0.0","90000.0","1","subscription","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-18"
"O0902","C231","GoFood","GreenJuice","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","1","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-23"
"O0903","C143","Gym","GreenJuice","3","135000","0","FreeTrial","0","20000","0.0","135000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0904","C391","Gym","BerryBoost","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","1","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0905","C655","Website","BerryBoost","3","135000","0","Tidak","0","5000","0.0","135000.0","1","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0906","C192","Website","GreenJuice","2","70000","0","Tidak","0","5000","0.0","70000.0","0","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0907","C378","Website","GreenJuice","2","80000","0","FreeOngkir","0","20000","0.0","80000.0","0","none","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-08"
"O0908","C071","Gym","BerryBoost","1","35000","0","Tidak","0","10000","0.0","35000.0","1","none","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0909","C619","Gym","TropicalCleanse","1","45000","0","Diskon10%","0","10000","4500.0","40500.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0910","C457","GrabFood","TropicalCleanse","1","45000","0","Diskon20%","0","20000","9000.0","36000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-09"
"O0911","C590","GrabFood","GreenJuice","3","120000","0","Tidak","1","20000","0.0","120000.0","0","discount","2024-11-13",NULL,NULL,"5","Seger pol!",NULL,NULL,NULL,"2025-01-06"
"O0912","C628","GoFood","BerryBoost","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","0","discount","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0913","C403","Gym","BerryBoost","1","40000","0","Diskon20%","0","5000","8000.0","32000.0","0","discount","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0914","C223","GoFood","TropicalCleanse","1","40000","0","FreeOngkir","1","15000","0.0","40000.0","0","subscription","2024-12-25",NULL,NULL,"1","Kemasan oke",NULL,NULL,NULL,"2025-03-05"
"O0915","C420","Website","BerryBoost","3","105000","0","FreeOngkir","0","20000","0.0","105000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0916","C391","GrabFood","BerryBoost","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","1","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0917","C687","GoFood","BerryBoost","1","45000","0","Tidak","0","20000","0.0","45000.0","0","subscription","2024-11-30",NULL,NULL,"5","Kurang manis",NULL,NULL,NULL,"2025-03-01"
"O0918","C286","Website","BerryBoost","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","1","none","2024-11-19","CMP0013","Terlambat kirim",NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0919","C080","GrabFood","TropicalCleanse","2","70000","0","FreeOngkir","1","10000","0.0","70000.0","1","subscription","2024-12-01","CMP0038","Terlambat kirim",NULL,NULL,NULL,NULL,NULL,"2025-03-27"
"O0920","C453","Website","TropicalCleanse","3","135000","0","Tidak","0","15000","0.0","135000.0","0","subscription","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0921","C455","GoFood","BerryBoost","2","70000","0","Diskon10%","0","5000","7000.0","63000.0","1","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-07"
"O0922","C017","Website","BerryBoost","2","70000","0","FreeOngkir","1","5000","0.0","70000.0","1","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-23"
"O0923","C681","GrabFood","BerryBoost","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","1","discount","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0924","C640","Gym","GreenJuice","2","70000","0","FreeOngkir","0","5000","0.0","70000.0","1","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0925","C412","Website","GreenJuice","1","40000","0","Tidak","0","15000","0.0","40000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0926","C045","GrabFood","GreenJuice","2","90000","0","FreeTrial","1","10000","0.0","90000.0","1","subscription","2024-12-28",NULL,NULL,"2","Puas banget!",NULL,NULL,NULL,"2025-01-09"
"O0927","C258","GoFood","TropicalCleanse","3","120000","0","FreeTrial","0","15000","0.0","120000.0","1","discount","2024-12-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-13"
"O0928","C180","GrabFood","TropicalCleanse","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-23"
"O0929","C392","GoFood","BerryBoost","3","135000","0","FreeOngkir","0","5000","0.0","135000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-07"
"O0930","C317","GrabFood","BerryBoost","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","discount","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-31"
"O0931","C385","GoFood","BerryBoost","3","135000","1","Diskon10%","1","10000","13500.0","121500.0","0","subscription","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0932","C285","GoFood","BerryBoost","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","0","none","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-10"
"O0933","C351","Website","BerryBoost","3","105000","0","Tidak","0","20000","0.0","105000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-01"
"O0934","C534","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","10000","0.0","35000.0","1","none","2024-12-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-11"
"O0935","C210","Website","TropicalCleanse","3","105000","0","FreeOngkir","1","15000","0.0","105000.0","1","none","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0936","C169","Website","BerryBoost","3","105000","0","Diskon20%","1","10000","21000.0","84000.0","0","none","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0937","C279","Website","GreenJuice","2","80000","0","Diskon10%","0","20000","8000.0","72000.0","1","discount","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-03"
"O0938","C160","Website","GreenJuice","2","70000","0","FreeTrial","0","10000","0.0","70000.0","0","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-03"
"O0939","C567","Website","GreenJuice","2","80000","0","Diskon20%","0","15000","16000.0","64000.0","1","subscription","2024-11-17","CMP0007","Botol bocor",NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0940","C140","Website","BerryBoost","1","35000","0","Tidak","0","20000","0.0","35000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-02"
"O0941","C426","Gym","GreenJuice","2","80000","0","FreeTrial","0","5000","0.0","80000.0","0","none","2024-11-25",NULL,NULL,"4","Enak dan segar!",NULL,NULL,NULL,"2025-02-20"
"O0942","C128","Gym","BerryBoost","1","40000","1","Tidak","1","15000","0.0","40000.0","1","subscription","2024-12-22",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL,"2025-02-19"
"O0943","C522","GoFood","GreenJuice","3","105000","0","FreeTrial","1","10000","0.0","105000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-04"
"O0944","C490","Gym","GreenJuice","3","135000","0","Tidak","0","15000","0.0","135000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-05"
"O0945","C620","Gym","BerryBoost","2","70000","0","FreeTrial","1","5000","0.0","70000.0","0","subscription","2024-11-17",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL,"2025-02-28"
"O0946","C120","GoFood","GreenJuice","2","90000","0","FreeTrial","0","10000","0.0","90000.0","0","discount","2024-11-19",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL,"2025-01-12"
"O0947","C434","GrabFood","GreenJuice","3","120000","0","Diskon20%","1","15000","24000.0","96000.0","0","subscription","2024-11-19",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL,"2025-01-22"
"O0948","C422","Website","TropicalCleanse","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","1","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-12"
"O0949","C007","GrabFood","BerryBoost","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","0","discount","2024-12-10",NULL,NULL,"4","Enak dan segar!",NULL,NULL,NULL,"2025-01-22"
"O0950","C442","Website","BerryBoost","3","105000","0","FreeOngkir","1","20000","0.0","105000.0","0","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0951","C581","Website","BerryBoost","3","105000","0","FreeOngkir","1","20000","0.0","105000.0","1","none","2024-11-04","CMP0042","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-01-28"
"O0952","C452","Gym","BerryBoost","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0953","C351","GoFood","GreenJuice","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0954","C682","GrabFood","BerryBoost","1","35000","0","FreeOngkir","0","15000","0.0","35000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0955","C498","GrabFood","TropicalCleanse","2","80000","0","Tidak","1","10000","0.0","80000.0","1","none","2024-12-02",NULL,NULL,"2","Sesuai deskripsi",NULL,NULL,NULL,"2025-03-02"
"O0956","C370","Website","TropicalCleanse","1","40000","0","Tidak","0","20000","0.0","40000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-27"
"O0957","C143","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0958","C528","GoFood","BerryBoost","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-22"
"O0959","C695","Website","GreenJuice","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","1","subscription","2024-11-03",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL,"2025-02-26"
"O0960","C675","Gym","TropicalCleanse","2","80000","0","Tidak","1","5000","0.0","80000.0","0","subscription","2024-11-11","CMP0009","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0961","C131","GrabFood","GreenJuice","3","135000","1","Diskon10%","1","5000","13500.0","121500.0","0","discount","2024-12-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0962","C494","GoFood","BerryBoost","1","35000","0","Tidak","0","20000","0.0","35000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0963","C030","Gym","GreenJuice","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","0","discount","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0964","C682","Gym","TropicalCleanse","3","120000","0","Tidak","1","5000","0.0","120000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-18"
"O0965","C660","Website","TropicalCleanse","3","135000","0","Tidak","1","20000","0.0","135000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0966","C239","Website","GreenJuice","1","35000","0","Tidak","1","5000","0.0","35000.0","1","discount","2024-12-29",NULL,NULL,"2","Kemasan oke",NULL,NULL,NULL,"2025-01-29"
"O0967","C587","Website","GreenJuice","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","0","discount","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-17"
"O0968","C398","Website","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","subscription","2024-11-19","CMP0028","Produk rusak",NULL,NULL,NULL,NULL,NULL,"2025-02-24"
"O0969","C010","GrabFood","GreenJuice","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0970","C150","GrabFood","TropicalCleanse","1","45000","0","Diskon20%","0","15000","9000.0","36000.0","1","discount","2024-11-13",NULL,NULL,"2","Terlambat datang",NULL,NULL,NULL,"2025-03-27"
"O0971","C588","GoFood","BerryBoost","2","80000","0","Diskon10%","1","15000","8000.0","72000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-03"
"O0972","C157","GrabFood","BerryBoost","3","135000","0","Tidak","0","20000","0.0","135000.0","1","discount","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0973","C402","Gym","TropicalCleanse","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","1","discount","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0974","C401","Website","TropicalCleanse","2","80000","0","FreeOngkir","1","20000","0.0","80000.0","0","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-20"
"O0975","C100","Website","TropicalCleanse","1","45000","0","Tidak","0","20000","0.0","45000.0","0","subscription","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0976","C495","GrabFood","BerryBoost","1","45000","0","Tidak","0","5000","0.0","45000.0","0","discount","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-07"
"O0977","C695","Website","GreenJuice","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","1","subscription","2024-11-03","CMP0050","Rasa tidak sesuai",NULL,NULL,NULL,NULL,NULL,"2025-01-19"
"O0978","C054","Gym","TropicalCleanse","2","90000","0","FreeOngkir","1","10000","0.0","90000.0","0","discount","2024-12-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0979","C035","Website","GreenJuice","2","90000","0","FreeOngkir","1","5000","0.0","90000.0","1","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0980","C475","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0981","C657","Gym","BerryBoost","1","45000","0","Diskon20%","0","5000","9000.0","36000.0","1","discount","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-27"
"O0982","C608","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","subscription","2024-11-14",NULL,NULL,"2","Gak enak",NULL,NULL,NULL,"2025-01-24"
"O0983","C416","Website","TropicalCleanse","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","0","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0984","C213","GrabFood","BerryBoost","3","135000","0","Diskon20%","1","5000","27000.0","108000.0","1","discount","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0985","C041","GoFood","TropicalCleanse","1","35000","0","Tidak","0","5000","0.0","35000.0","0","none","2024-12-30",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL,"2025-01-17"
"O0986","C519","Website","TropicalCleanse","1","40000","1","Tidak","0","5000","0.0","40000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0987","C532","GoFood","GreenJuice","1","45000","0","Diskon10%","1","15000","4500.0","40500.0","0","subscription","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-07"
"O0988","C621","GoFood","TropicalCleanse","1","45000","0","FreeOngkir","0","15000","0.0","45000.0","1","none","2024-12-17",NULL,NULL,"3","Seger pol!",NULL,NULL,NULL,"2025-03-10"
"O0989","C221","GoFood","BerryBoost","3","120000","0","Tidak","0","15000","0.0","120000.0","0","subscription","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-18"
"O0990","C267","GoFood","BerryBoost","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","0","none","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0991","C549","Website","TropicalCleanse","2","90000","0","FreeOngkir","0","10000","0.0","90000.0","0","none","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0992","C430","Website","GreenJuice","2","70000","1","FreeOngkir","0","5000","0.0","70000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0993","C562","Website","TropicalCleanse","1","40000","0","Tidak","0","10000","0.0","40000.0","0","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-22"
"O0994","C281","Website","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","1","discount","2024-12-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-02"
"O0995","C603","Website","GreenJuice","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","1","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-04"
"O0996","C175","Gym","GreenJuice","1","40000","0","Tidak","1","20000","0.0","40000.0","1","discount","2024-11-15",NULL,NULL,"3","Kurang manis",NULL,NULL,NULL,"2025-02-10"
"O0997","C489","Website","BerryBoost","3","135000","0","Tidak","0","15000","0.0","135000.0","1","subscription","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-17"
"O0998","C055","Gym","TropicalCleanse","1","45000","0","Tidak","0","15000","0.0","45000.0","0","discount","2024-11-27",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL,"2025-03-23"
"O0999","C480","Website","GreenJuice","3","135000","0","Tidak","0","5000","0.0","135000.0","0","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-06"
"O1000","C313","GrabFood","BerryBoost","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","subscription","2024-12-01",NULL,NULL,"4","Sesuai deskripsi",NULL,NULL,NULL,"2025-02-22"
